name,latitude,longitude
287m,-9.164531214607186,-66.97381786737706
288m,-9.790355162164893,-66.61105837729143
289m,-9.821302151556189,-67.3714111485143
289m,-10.21847467736653,-67.27268716119205
289m,-10.06149320835882,-67.06079051881585
289m,-11.86814592206226,-62.9471765329839
290m,-12.23765476801806,-63.43069173892587
290m,-9.607646098461112,-67.27854751039686
291m,-11.36070630555909,-68.76587618206763
291m,-9.951470103231946,-67.40377597583448
291m,-9.99820250878625,-66.7657160457947
292m,-10.3737625868594,-67.60472404183879
292m,-9.862134422610609,-66.94289007737385
292m,-9.949656103055208,-67.40034996689617
292m,-9.69753061413677,-67.21404473964731
292m,-10.19414216261198,-67.54383024568388
292m,-9.800828498676569,-67.21292059217585
292m,-9.094367299329699,-68.59157024627436
293m,-10.52309060506761,-67.63931037085321
293m,-9.269102266902495,-66.47757051993939
293m,-10.05348805607381,-67.50328114581401
293m,-10.90972447678347,-69.53512897818216
293m,-10.46432920,-67.739507480
293m,-9.162802315073828,-66.97166956669071
295m,-10.14566379547968,-65.29015404992772
296m,-9.89062166413366,-67.41262876515481
296m,-10.44944237953514,-67.44596329960065
297m,-9.097604958581501,-68.71754235803306
2991m,-9.125473162623745,-67.18992869917099
299m,-10.464298560,-67.73943100
299m,-9.307180487269489,-67.56515568320076
29m,-10.05476924462933,-67.50421558344884
300m,-10.10855742301296,-67.55101943487816
300m,-10.20755821489984,-67.65561756034606
300m,-10.08789022683012,-67.31376972871047
300m,-9.775286401123902,-66.03868001083026
300m,-10.12363227174395,-66.922084987848
300m,-11.93507585625697,-62.98122451225017
301m,-9.894682442670804,-67.42571204241155
301m,-9.365786439163227,-68.70324891559008
302m,-11.45893905330654,-61.44932937888508
302m,-9.858389284639324,-66.42601477503877
303m,-10.07588919316045,-67.55751892046088
303m,-9.786684179300011,-67.34047342523635
303m,-10.29996689757236,-67.56785916006113
305m,-9.942078381362927,-67.57356407425146
303m,-10.96057039837365,-66.64638686816792
306m,-9.810490755212342,-67.09799286425857
306m,-10.21241591500215,-67.17762687768271
306m,-9.105418026270911,-68.61178579570915
307m,-10.21519401112417,-67.17747566807753
307m,-9.181155886881246,-67.18085764639194
307m,-10.24138021559742,-67.32525202571013
308m,-10.20767257184543,-67.65547869437052
circle 308m,-10.22554254132066,-65.28026798376132
310m,-10.43994572773528,-67.65733882328067
311m,-10.47590973523944,-67.53841867378478
311m,-9.954726035842434,-67.28406780990717
312m,-9.778564458785862,-67.17052519854151
312m,-9.834139951381152,-67.33602792584016
312m,-9.205293675537611,-67.09817173815507
313m,-13.04114846727155,-64.41751654365814
313m,-9.758506695227306,-66.69910930196538
313m,-10.23517072303541,-67.32877226421884
315m,-10.09815874186892,-67.3717619026424
315m,-10.06046888981551,-67.05847255776958
315m,-9.582848223100582,-67.39451343011541
316m,-10.20831940095535,-67.65360700795244
316m,-9.769361163725737,-67.34911786778778
316m,-10.07548283623984,-67.57682645960962
316m,-10.21585105593027,-67.17788018045452
316m,-9.902274002533073,-67.17635967138133
316m,-10.30750376158,-67.22822819886844
316m,-10.52116855268174,-67.70717218503188
317m,-10.20567119474536,-67.54160348146344
317m,-9.361532095178051,-68.70887128885059
318m,-10.22144592454235,-67.27181113209117
318m,-9.792560957005934,-66.60305786965131
318m,-9.141714579305974,-67.2189900602441
318m,-9.558110354347983,-65.46525664436254
319m,-9.177374616131296,-66.94215840276017
319m,-10.16358512173664,-67.27282529913069
319m,-9.771366177020667,-67.31311877158649
31m,-8.961832667076077,-67.24822228858986
3209m,-9.914757745955047,-66.97385375236547
320m,-9.105470639390566,-67.22131225359873
320m,-9.683035525382486,-67.36218286403985
320m,-10.56913847639123,-67.63903098825251
321m,-10.05436043684528,-67.61548043014318
321m,-10.671764871471,-67.67299124416284
321m,-10.671764871471,-67.67299124416284
322m,-9.160291488602658,-67.21731687543758
322m,-10.24014137223215,-67.59812634260287
322m,-10.19816010796023,-67.53964397022932
322m,-9.679916925239446,-67.1768413822079
323m,-9.560994478191461,-65.46486336875324
324m,-9.172232682292069,-67.20207037013039
325m,-9.15999120256955,-67.21707286790934
325m,-10.15178175753116,-67.6027517894431
325m,-10.23987769472747,-67.5948899702438
326m,-10.09818191559729,-67.65728228171565
326m,-9.760209781610609,-67.19199082835502
326m,-10.76643393302935,-68.18438671820893
326m,-9.855895496832451,-67.23204160483856
326m,-10.17377836616506,-68.00506151241636
326m,-9.925950129884333,-67.59300432763078
327m,-10.29611418414372,-67.65088960011121
327m,-10.29611418414372,-67.65088960011121
327m,-9.644735878216915,-67.38067814842863
327m,-10.30821381818648,-67.50140269260496
328m,-10.55572282432333,-67.89449178660928
328m,-9.172078713414926,-67.2025048106359
328m,-10.4174964116938,-68.19576388996683
328m,-10.2594879899,-67.74161092
328m,-10.25948798991013,-67.74161092474969
328m,-10.3719639269837,-67.41932647573795
32m,-9.576614313502619,-67.72391143577515
329m,-10.2089768522274,-67.17801771504824
329m,-9.941975020160198,-67.57373435698472
32m,-9.581602387392875,-67.71568184617439
32m,-9.960474040931551,-67.28362913874435
32m,-9.960365859013294,-67.28363860783305
330m,-10.21660606534251,-67.27000410615346
330m,-10.10675537898065,-66.95255517957334
330m,-9.5575008937956,-65.46427018714131
331m,-10.04826559294377,-66.96441369346363
332m,-10.63685014948824,-67.80750484050238
333m,-9.577092123576204,-67.71606008413626
333m,-9.771076482475202,-67.3132956978223
334m,-10.44513931854792,-67.65720595315808
334m,-10.47841521833729,-67.5372052594489
336m,-10.18947760397488,-67.53401121633649
338m,-13.26950964720729,-63.64399633786149
338m,-11.89924049786419,-62.97963463510237
339m,-10.47774525315605,-67.54131519776062
339m,-8.762624093595614,-67.45044094722029
340m,-9.896950323897419,-67.42360519777563
340m,-9.664790096316741,-67.12936794549314
341m,-9.198033000000001,-67.100767
341m,-9.818857391193024,-67.37199753363743
341m,-9.778148492415554,-66.03760928770652
342m,-9.361414449621204,-68.70910279776862
343m,-10.36429282332784,-67.41644749974343
344m,-10.3746826981706,-67.62325024246246
347m,-9.782927366082896,-67.34083928433446
349m,-9.198109000000001,-67.1006
349m,-12.25156914989253,-63.43915912847577
349m,-9.226074382364468,-67.26808729268376
349m,-11.93561287429108,-63.14452048945475
350m,-10.23632090715524,-67.37974211043999
350m,-10.32782050048166,-67.53690500237622
351m,-10.26907897671841,-67.06727068469246
351m,-9.792190665657241,-66.81676588924797
351m,-9.365972395897618,-68.70313296716608
352m,-9.363676127366887,-68.70420725770751
353m,-10.38588807296356,-67.51381759578976
353m,-10.12384278867712,-66.92195754652684
353m,-9.378504162783894,-65.54196146363344
355m,-11.94933738861883,-63.45299963297508
355m,-10.90895784743642,-69.53796573750199
355m,-10.29770365460317,-67.5639769082388
356m,-9.895821395672737,-67.18296499673855
356m,-9.823804207535977,-67.36650492031464
356m,-9.9171005306488520 -67.16080280935222,-67.16390715707219
356m,-10.5069695171619,-67.58358605476961
356m,-9.389354007187336,-65.85289912162131
358m,-10.12740672039689,-67.09867499944521
358m,-12.45942392918503,-64.15767231533893
358m,-9.979552097646602,-67.43288399204722
359m,-10.19100130933588,-67.53729019403808
359m,-10.2095172650818,-67.5810194234695
359m,-9.168462128779066,-67.4893479844913
35m,-9.458232568536951,-67.56684950103337
360m,-9.753386898642439,-66.69393212037541
360m,-9.753770638244156,-66.69385033418166
360m,-8.785917372748983,-67.04733031397492
360m,-8.786337190143332,-67.04736923603907
361m,-9.736277587412811,-67.13240825422406
361m,-9.94977834405246,-67.40065725151234
362m,-9.855925774727952,-67.23216195253616
362m,-9.944076039602892,-67.42265611307897
363m,-10.30798397236197,-67.50143375193693
363m,-10.3891728422262,-67.58834099762022
364m,-9.576338213955744,-67.27158250319486
364m,-9.947364225876013,-67.41004853543846
364m,-9.100885982547906,-68.70944862107598
364m,-13.64807423485894,-63.72396228592022
365m,-10.12955605810353,-67.08901253288946
366m,-10.13090680303347,-67.49553176803121
366m,-10.48071789484306,-66.8370203077309
366m,-9.110388361932367,-67.23941528124027
366m,-9.78552170937138,-67.34807692013504
366m,-9.965251658350054,-67.31756376784021
368m,-10.06942170913684,-67.3209381986749
368m,-9.848933075732528,-67.9061480953354
368m,-9.219512848035327,-67.20346031495953
368m,-9.77714185458106,-66.41620234329605
368m,-10.48058970312496,-67.53421628954214
368m,-11.0573793595259,-68.87238759800287
369m,-9.169270361496825,-67.20003287936632
370m,-9.758869262591089,-67.19433656917353
370m,-9.564651117239645,-67.173046814736
371m,-10.33352875873928,-67.56031842074667
371m,-9.612072662102182,-67.74179602599288
372m,-9.896339900424568,-67.35208935108622
373m,-9.654521342268499,-66.99677323405496
373m,-9.773604145173332,-66.41945414458813
374m,-9.772607539094153,-66.42272367177665
377m,-9.762329701387033,-66.94702513630688
377m,-9.445264083217081,-66.57303026701544
377m,-9.74769430402344,-66.33442417690054
378m,-9.875839924517537,-67.53527685296147
378m,-9.664471974127354,-67.12907511456764
378m,-12.16144310472841,-63.6400173729453
379m,-8.830177145308461,-66.9182295677674
379m,-8.830083747235063,-66.91838846969011
379m,-10.08453570749607,-67.60378167430375
379m,-10.4750376525026,-67.53905119558043
37m,-9.682296833382999,-67.04344782894572
380m,-10.05892465875249,-67.61715151448161
380m,-10.52803644193518,-67.63443475128801
380m,-10.52879929604112,-67.63307780538875
380m,-9.799346157229314,-67.54130951190959
380m,-9.482609634488783,-67.38240727794646
380m,-8.988705330422134,-67.02359389384938
383m,-10.25021139035923,-65.29276793575849
384m,-9.782734449884167,-67.34649829080315
385m,-10.09836429666829,-67.65746730060231
385m,-10.10916903941779,-67.53736694471661
386m,-9.785751128836326,-67.91174865492077
386m,-10.15691536038185,-66.94533111252353
387m,-10.37715737321493,-67.41480263267646
387m,-9.169728252059107,-68.65359603901085
388m,-9.792990152047333,-66.60251980533161
388m,-10.39746341122546,-67.63445963470829
388m,-10.36613104952108,-67.43263060679689
38m,-9.793869010909836,-67.21947681593944
391m,-9.527001884630884,-67.26672011112447
392m,-9.734179270042837,-67.12950734777739
393m,-9.177622782293716,-67.16355551294612
393m,-10.10470710054156,-67.40375751382777
397m,-9.178492475652863,-67.16457026034102
397m,-9.941021741749761,-67.57319612075692
398m,-9.187147214633253,-67.18667003657525
398m,-10.32365263437365,-67.53783474130481
398m,-9.680926063390094,-67.32949743608921
39m,-9.351529113319959,-66.58708397863224
400m,-8.8436595767597,-67.25829268960051
400m,-8.843997093547243,-67.2582927436889
402m,-9.559266670936356,-66.45006656281757
403m,-9.864089401513839,-66.94245670796195
403m,-10.17622516434074,-67.99981196177433
404m,-10.1530316233208,-66.91019473239938
407m,-10.13126031155248,-67.49524184889461
407m,-9.949149347321658,-67.40019981032273
408m,-9.75879487383985,-65.97214479757119
408m,-10.10738555526006,-67.53816818485554
409m,-10.29875350973791,-67.23654555519521
40m,-9.156265897468771,-67.22301656233566
40m,-9.699480967975825,-66.26866856714483
410m,-9.550006040406959,-67.17096014793779
412m,-10.15126468201526,-67.59751230895328
412m,-9.560556573216802,-67.16765614973203
412m,-9.561013396586137,-67.16789324768574
412m,-10.14071429424858,-65.29185266934357
413m,-10.45199450617043,-67.44349914440795
413m,-10.45199450617043,-67.44349914440795
414m,-9.639407995916162,-67.16647251539617
414m,-9.295301894667498,-66.4932429584734
414m,-10.06558153736812,-67.31277793567372
417m,-11.14138260246586,-66.16221563341603
417m,-10.23737016796602,-67.32590709092389
418m,-9.273861,-66.493211
418m,-10.48448952587257,-66.85012256813538
418m,-10.36206341689671,-67.41947019524635
419m,-9.768964588095836,-67.19082893249856
419m,-9.635322228291633,-67.16786400046486
419m,-10.20683238002206,-67.66023898039792
419m,-9.796896780689334,-67.5495509801499
41m,-10.5719328544791,-67.63776633565335
41m,-9.840515157679828,-66.35685464947038
420m,-9.770885408528722,-67.19110469939966
420m,-11.09022251149521,-68.86842785797339
420m,-8.787313077525994,-67.04675571528031
421m,-9.740442828292309,-67.72792114697869
421m,-9.569164177677676,-67.71980982168401
422m,-10.37748047686862,-67.33138619416084
423m,-9.854839545439415,-67.27223893140302
423m,-9.137106932146301,-67.4454986195578
424m,-12.15912939938649,-63.11328825436567
424m,-10.09744510164832,-66.98311955148669
424m,-10.61942255283684,-68.04156071906195
424m,-10.38487439735209,-67.58885779721952
426m,-11.88279763942953,-63.12302603069065
428m,-10.14544680932369,-67.49211304342072
428m,-10.33582279987748,-67.53133817928816
429m,-10.70439805443045,-68.15779183990529
429m,-13.63674487671938,-63.65858954306292
429m,-9.94121114445735,-67.57287536677156
429m,-9.553851003186484,-65.46994594694503
42m,-9.802421924637585,-67.53906173379256
433m,-9.919895867905561,-66.86531248538864
435m,-9.898605843992437,-67.17818172761504
435m,-9.783068637569988,-67.3407144198826
437m,-9.96484760678555,-67.51024070549877
437m,-10.37530286408531,-67.36188233513545
438m,-12.02334970891695,-63.25603012593626
438m,-8.832805671892688,-66.91889475647686
439m,-8.832742369975572,-66.91856604765771
43m,-10.46671000,-67.738757380
43m,-9.282115381361766,-65.72553079552982
440m,-9.222903580833623,-67.27918435616472
441m,-9.771572790268337,-65.98465356202
441m,-9.767820259708714,-65.98334345264088
441m,-8.811868019989506,-67.19686990353843
442m,-9.792687391558326,-66.81857472801063
443m,-10.58984501519303,-67.96789807270456
443m,-9.635096631165394,-67.16776390693876
444m,-10.58964789417435,-67.96777161120635
444m,-10.33146998576726,-67.51417325863964
445m,-9.372374091048703,-67.44642158306378
446m,-9.726770269410785,-67.11967659723186
446m,-10.61603880640009,-67.80988685005433
447m,-11.09398315982656,-68.86715904056798
447m,-9.728070576244884,-67.1291627678783
449m,-9.351160509675006,-66.57753071930065
449m,-10.25456340840974,-67.17894780527186
449m,-11.18935626755057,-68.82980038006794
44m,-10.05289647356354,-67.50355132365638
44m,-9.895867870342247,-67.18357833237829
44m,-11.12516047714874,-67.50837631667397
44m,-9.949192050122083,-67.40066382019718
450m,-10.77047942644778,-68.37586016801779
450m,-9.739294954767788,-67.13707199940306
450m,-10.19861643891482,-67.157294711893
451m,-9.740472521234143,-67.15818278838037
453m,-9.134466226727124,-67.44853415569833
453m,-10.1358277353572,-67.85121937036674
457m,-9.963950484595951,-67.50256747654124
45m,-10.12354076192264,-66.92287444031533
45m,-10.00181752409265,-67.26008511794407
45m,-10.0578929168005,-67.30969284736011
45m,-10.05778936046902,-67.31009488275858
460m,-9.965567270407092,-67.32268380405611
460m,-8.980907076510761,-67.13998652550285
461m,-8.836500715178989,-66.93189984560038
464m,-10.31885437049158,-67.55752302198243
465m,-8.832930862044233,-66.93420749305922
465m,-13.26341511950685,-63.70678713419307
465m,-10.36626881481517,-67.43269694820911
466m,-9.786297461137565,-67.3483304560087
466m,-10.0737850598713,-67.41607866322677
466m,-11.03661606535047,-66.12494518907546
466m,-9.185109044091197,-67.18611651199356
467m,-9.793951065734642,-67.34724388995448
467m,-9.574327043730545,-67.71919510458991
467m,-9.988719669574282,-66.75813675076486
46m,-9.865524060805811,-67.35761023910608
46m,-10.37698264806859,-67.414954090352
46m,-10.57198393582852,-67.63724215566171
46m,-10.05697417986752,-67.30958177230916
46m,-10.05738125409292,-67.30941797169967
46m,-9.839673830323768,-66.35695052052333
46m,-10.29832425451793,-67.2366899023704
46m,-10.0521448437359,-67.50377445364347
470m,-9.72457172411108,-67.12033549959966
470m,-9.837361988760597,-66.35755280076641
470m,-9.837487500178741,-66.35784651735993
471m,-12.45803903738373,-64.18214199818169
471m,-9.938874311425421,-67.38902586225835
472m,-9.766119819424247,-67.19827519760705
472m,-9.384970766124216,-65.85397497098472
473m,-9.683317862468332,-67.36212719457842
477m,-12.44904015951677,-64.17608856229045
478m,-9.702420751292918,-67.23367334396484
479m,-10.37924373020227,-67.35916411370931
497m,-10.2469711968375,-67.31865984161897
479m,-9.480312775427075,-67.37381903006542
47m,-9.225269787255741,-67.29499216995643
47m,-9.225937386023645,-67.29481707670318
47m,-9.512042713285181,-65.64219307624052
480m,-10.28828734630416,-67.25243833740828
480m,-8.97699464952122,-67.14184742199828
481m,-9.623318301919427,-67.2724381022975
481m,-8.964949691334255,-67.23643702831441
481m,-10.24532397576479,-67.31469292997402
482m,-10.32902985908547,-67.54105331991981
484m,-9.575147223307068,-67.72989001039277
484m,-10.72167574308402,-68.27200569233388
485m,-9.576506452054476,-67.72571588750598
485m,-11.18014365093964,-66.17435942031383
486m,-8.884188299606388,-67.15569587670294
487m,-8.786098820713335,-67.04541161707935
487m,-9.152325068270843,-67.15408404536542
488m,-9.810709493869021,-67.17295293043374
482m,-8.662735464761703,-67.403443663378
48m,-9.737203730624261,-66.19901974078297
48m,-10.48240281261452,-67.0712020988464
48m,-9.739006388753653,-66.20020593208376
48m,-9.109668716242433,-68.60952952350615
490m,-9.557753846158446,-67.17043222489019
492m,-9.983090655717559,-67.49818021881251
492m,-9.882089590,-67.416777520
494m,-10.08360376288498,-67.61213906892785
495m,-10.37717482638755,-67.41521969263231
495m,-10.37995022241494,-67.62728200182407
497m,-10.58807248066041,-67.97098500000428
498m,-9.854138586928659,-67.90218264529801
498m,-10.13364352818864,-67.20479843441804
49m,-9.683270528232217,-67.04382351487284
49m,-8.831747313587572,-67.26489556861951
500m,-9.861171153494851,-66.93890890962122
5016m,-9.842757067171965,-67.16958377940003
501m,-9.158268356851801,-67.22505969547412
502m,-10.38761791518852,-67.52615470821388
502m,-9.48280632643954,-67.38113048762277
503m,-9.842910812501632,-67.90168021213678
504m,-9.669757150610113,-66.38119041822721
508m,-10.38038039594295,-67.62511633813412
509m,-9.979938552533474,-67.42934965559337
50m,-10.15006597567851,-67.60346495604865
50m,-9.828505312958804,-67.28184462318933
50m,-10.23652081624496,-67.38048857778361
50m,-10.30162119884184,-67.56450537094297
510m,-10.2842142644225,-67.6320132899766
511m,-10.12844164916605,-67.20115632950504
512m,-9.133866786430639,-67.27512453011785
512m,-8.748339628659682,-66.94040666791645
512m,-9.794790432899401,-67.18237596620008
513m,-9.935445025042403,-67.17089391622798
514m,-9.74377023802101,-67.2679975519906
514m,-9.963842517744565,-67.50309818684111
514m,-10.3072493810686,-67.22835114231916
517m,-9.724749922043312,-67.12104807898383
517m,-10.13292074251544,-67.19743693014684
518m,-10.11069536630834,-67.04674152618006
518m,-8.786552286776265,-67.04545265841497
518m,-10.15040190977903,-67.48902375553598
518m,-10.27337386641866,-62.59341704076027
519m,-11.92860663779373,-63.16016933569751
519m,-9.60761950822477,-67.27865989480105
519m,-9.860714949980599,-66.4234698522113
51m,-10.57218112364624,-67.63848648194544
51m,-10.15579542202167,-67.60136320272126
51m,-9.96012879688376,-67.28248489842981
51m,-9.960311921026737,-67.2824497035472
51m,-9.991805799411848,-66.75384761045936
520m,-9.7873140380546,-66.62043261208197
521m,-9.682257752933479,-67.35119111744767
522m,-9.682897624155265,-67.35593736136863
522m,-10.10371587255834,-67.55182762230284
523m,-9.747946394513447,-66.34277642222567
523m,-10.07510018140826,-67.32498067764979
525m,-10.52665482567381,-67.63189204103094
525m,-9.748717123111275,-66.33601642269153
528m,-9.578260612847231,-66.28330480037788
529m,-8.874482347370222,-67.24523011772584
530m,-10.62159033829669,-67.57915015055089
531m,-9.751181353075342,-67.27436328272807
531m,-9.914337730390875,-67.16662242940954
531m,-10.36881185032185,-67.39436683415788
533m,-9.79254796026807,-66.81860971462382
534m,-9.775547282356452,-67.18810229821641
535m,-9.368494785636235,-68.70411508341682
536m,-9.795391807625922,-67.2413591520375
543m,-9.750165503331413,-67.15937908279115
544m,-10.00361132285321,-67.49315205942094
544m,-10.38411777755074,-67.35688054127084
546m,-8.972936623586881,-67.12483432328899
546m,-10.12812838449562,-66.93026732423189
548m,-8.856191308187796,-67.23488901030375
549m,-10.61473342564529,-67.57489971125601
549m,-13.25142345945772,-63.70260488005105
549m,-10.37416171175507,-67.59300615622956
54m,-9.902761741071606,-67.34921112956525
54m,-10.23958820060803,-67.59321018250704
54m,-11.05667523786788,-68.87184254654018
553m,-11.91033267714271,-63.15450559379364
555m,-10.25943765704904,-67.1535743336715
55m,-10.4661475420,-67.7385190
55m,-9.109798747859298,-68.6100529829812
559m,-9.689178266549199,-67.33188363108657
55m,-9.986264450202082,-67.49858672999471
55m,-9.580623808917828,-67.71508049506625
55m,-10.9086544255665,-69.4934047577016
560m,-9.267624088658369,-66.48455620197943
560m,-10.07362500040872,-67.55469401030727
560m,-9.917514658094101,-67.1652100540736
561m,-8.867718490793298,-67.01905966708642
562m,-9.557646961711288,-67.17007800270535
563m,-10.47840937994153,-67.54004131941045
563m,-9.700143948474819,-67.22873895125608
565m,-10.30286780116538,-67.24138240742469
56m,-11.91443150437011,-63.15402377230036
571m,-9.105250222006019,-67.21885863728163
571m,-9.629268582569372,-67.16832451617199
571m,-10.1913401740519,-67.53809056394783
572m,-10.24709162143753,-67.31894462685828
573m,-10.20126804832827,-67.54366980194898
574m,-10.30354408259909,-67.23445615630051
576m,-10.47678603387328,-67.54329198663352
578m,-9.155351526643054,-67.15003611641437
578m,-11.18462507304182,-66.17504168860464
578m,-10.37502961487746,-67.34981494424272
57m,-9.913956061617316,-67.16077086764615
57m,-9.809507879961052,-67.0970107623571
57m,-10.78318496503443,-68.36949310489719
57m,-9.745277862725866,-67.230211705652
57m,-10.91378235496082,-68.97725436117172
580m,-9.794493784819277,-67.24606606551214
580m,-9.167124968842701,-68.65906654856883
581m,-9.130217372318739,-66.95553000014888
582m,-10.71356495666949,-69.32336740533567
584m,-12.17837141141758,-63.47207450516945
587m,-9.155189752344876,-67.15026442680859
58m,-8.852699884168848,-66.99882147163149
588m,-9.924573859008859,-67.17262801928584
588m,-9.731547209393783,-67.06168358529132
588m,-9.569884123219982,-67.71490775917047
589m,-9.164231966285648,-67.16880600381198
589m,-9.698000238719446,-66.27381923885947
58m,-10.10512694840867,-67.40451370716154
58m,-10.91389353473084,-68.97727245993293
592m,-9.969483278725315,-67.31763058079987
599m,-8.811063091948045,-67.19573288859311
59m,-10.16655204138308,-67.39007740859886
59m,-9.688583194691946,-67.34585827808377
59m,-10.66941653702199,-67.68964337815511
600m,-10.10268861909388,-66.96211582224994
602m,-8.80281754753938,-66.91477571609593
602m,-10.21378059483878,-67.58116515093513
604m,-9.731462111175002,-66.67187701231917
604m,-9.480518989823313,-67.374025880953
604m,-9.961267681462306,-67.32137170841304
605m,-12.46295875454105,-64.15704698855868
605m,-9.21305245879006,-67.20137208604184
606m,-9.757985303935206,-67.1796075759557
607m,-9.793299257471874,-67.24023502561903
608m,-9.764108170593802,-67.19227119347953
609m,-10.30514632104814,-67.24240055121808
60m,-10.10963947966902,-67.55034859204201
60m,-10.52556840890727,-67.6329838541492
60m,-9.880263026309777,-66.56731649017985
613m,-10.13043331184401,-67.09046674111046
615m,-9.770696374859789,-66.42817009040687
616m,-9.753397427341435,-65.97073657235489
617m,-9.171800831341097,-66.9409832528076
618m,-10.06824929079509,-67.55510076640921
61m,-10.0609965810273,-67.0621433263386
61m,-9.973156245702651,-66.96644140559252
620m,-9.976455804844351,-67.6676899116999
622m,-9.945616904189402,-67.41932728004933
622m,-9.745146524454855,-67.16502752543933
625m,-10.14309992123484,-67.49060889604218
625m,-11.18840305677716,-68.83702480667397
625m,-10.01635235198955,-67.41622257658264
629m,-10.56845622709071,-67.66627146954241
62m,-13.33385623479562,-63.59337316533644
62m,-9.718199542765769,-67.9172870208988
62m,-10.94298260724992,-68.62085214365514
62m,-9.098025239268413,-68.71294493505121
633m,-12.45875918607574,-64.16178915534483
634m,-10.3362421379845,-67.55785145055337
634m,-9.305977310514372,-67.56608498639274
635m,-10.33330164174002,-67.56025914816574
635m,-10.38920226695698,-67.5570537470557
636m,-9.140272589160901,-67.44045159059313
638m,-10.06395141228151,-67.5432651795729
63m,-10.21544571850275,-67.37035907460154
63m,-9.840725712156637,-67.16959095198409
63m,-10.15391711017749,-67.60081363839821
63m,-9.446486320723723,-66.56353714694012
63m,-10.30168185384868,-67.56703661926552
63m,-10.05871424526161,-67.50110251364414
641m,-9.810961226878788,-67.17325735233098
643m,-9.978201980191523,-67.67294137823981
644m,-8.785610374369607,-67.05080964986522
646m,-10.59594660827096,-67.68887422154248
64m,-9.865771318183834,-67.35793500322872
64m,-13.68421095383464,-63.70383176574629
64m,-9.930786878439891,-66.79179986682543
64m,-9.808250222474953,-66.32024671722979
64m,-10.38446030827322,-67.58916029518112
653m,-10.07817608397531,-66.87445529266273
655m,-12.18881149160123,-69.11922000806538
65m,-9.848529654086949,-67.90114260505946
65m,-12.23757003409327,-63.42792990270429
65m,-10.15493012528521,-67.80019326081322
65m,-8.720697162253993,-67.17660059378399
65m,-9.781802683508028,-67.22129096818463
65m,-9.807996340920621,-66.31170045389422
65m,-10.20067842309619,-67.01305583690139
663m,-11.17382870040023,-66.18372868678098
664m,-10.37391463157411,-67.42283707590532
665m,-9.639678401255006,-67.16639377976122
666m,-10.08754199884298,-67.31235364182378
667m,-10.52615758436483,-67.639462584348
66m,-9.446486356179912,-66.56364818010832
66m,-10.30399278433367,-67.23626879920434
66m,-10.72322130404808,-69.42397133355847
66m,-12.23143992168006,-63.50436009481539
670m,-12.02922823635607,-63.25375482334732
671m,-12.46132308683438,-64.1534551011403
673m,-9.699370844972076,-66.26863410204581
674m,-10.16733598812446,-68.04858615173598
675m,-9.935363845417301,-67.17083728931267
676m,-9.131753621744714,-66.94879642606408
678m,-8.873486009318157,-67.03613576422927
67m,-10.11005112933126,-62.5538822973998
67m,-11.90285612231288,-63.17170065522827
680m,-9.756959912174676,-67.16357920906742
681m,-9.567395391832344,-67.71348312976015
684m,-8.893152693152546,-67.25417436185889
688m,-12.45233403162841,-64.196689656548
688m,-9.172387344920036,-66.93992225242823
68m,-9.924265412163862,-67.16652866459502
68m,-9.753752194663901,-67.03274174400617
68m,-9.928571851947982,-67.62613705970735
68m,-10.76600411726764,-65.56308803378451
693m,-9.343422523436294,-65.53877619028367
696m,-9.851327613742338,-67.3820779936574
697m,-9.559228445876132,-66.45024416379573
698m,-9.781145146332204,-67.338402254182
699m,-9.263344049094499,-67.04743205790187
699m,-10.59817226583482,-67.80410333521365
69m,-10.94229288851868,-68.62303646268747
700m,-10.26620697968716,-67.06422139156662
702m,-10.13363504740373,-67.08531940313387
702m,-9.918944598200355,-67.03226164123429
702m,-9.387917538352102,-65.8450991480959
707m,-9.808605317004551,-67.09967303678236
709m,-9.765149868654609,-67.19128527552766
70m,-9.990292720471498,-66.75126889522933
711m,-10.13505191807846,-67.57902852352829
712m,-9.922632381474482,-67.1670013415695
716m,-9.694400683862193,-67.21120733310849
716m,-10.24840684644843,-67.32399831327339
718m,-9.568962129925536,-67.16803360984385
719m,-9.745437656749388,-67.15756585029882
71m,-10.30387836466647,-67.23693462863736
71m,-15.47738253608055,-65.67946981696264
71m,-9.838876099691692,-67.16941768913708
71m,-9.828551303544122,-67.28190187457359
71m,-10.71440668436998,-69.32292122223987
71m,-9.310112984700435,-66.54568431430427
71m,-10.38628959928772,-67.58988939847652
71m,-9.823725846304152,-67.7442145280327
722m,-9.93290258932239,-67.59696776300711
726m,-13.02302230631445,-62.37065541088208
72m,-9.92688222890879,-67.16787597829456
72m,-9.838853261218151,-67.16925662005494
72m,-9.806815201430512,-66.3428066065382
72m,-10.23657269906503,-67.38038031914475
72m,-9.156637287676634,-67.22334893227985
730m,-10.054291,-67.2929898
732m,-9.979494705863686,-67.44580732934496
734m,-9.783837323287591,-67.26509042843185
739m,-8.817452861154299,-67.12207422732514
739m,-9.73446971512168,-67.1286935575182
73m,-10.3353555612049,-67.56116842739404
73m,-8.990304574511644,-67.1424539578904
73m,-10.28599223298286,-67.59601167601966
742m,-9.485203071723486,-67.26996513847159
742m,-10.29262791759917,-67.23962599001597
742m,-9.89485862837835,-67.17892895888083
745m,-9.156669301289648,-67.20821621230604
745m,-10.57007908674266,-69.38482041668733
